name;openpl;instagram;Bundesland;Verband;Datum;Ort;Geschlecht;Alter;Squat;Bench;deadlift
Jürgen Ahberg;jurgenahberg;None;None;BVDG;11.12.1982;None;M;0;0;297.6;0
Lutz Lobach;lutzlobach;None;None;Germany-UA;09.12.2006;None;M;0;0;330.7;0
J Fügner;jfugner;None;None;GRAWA;01.01.2008;None;M;0;0;330.7;0
Tilo Sauer;tilosauer;None;MV;UPC-Germany;05.05.2018;None;M;31;0;330.7;0
Steffen Jaeckel;steffenjaeckel;None;BB;BVDK;21.09.2014;Germany;M;46;0;347.2;0
Tino Wilczynski;tinowilczynski;None;None;BVDG;22.11.1983;None;M;21;0;259;0
Josef Plitzner;josefplitzner;None;None;BVDG;14.12.1985;None;M;23;0;330.7;0
Simon Fillenberg;simonfillenberg;None;BY;BVDK;14.07.2018;None;M;35;0;341.7;0
Wolfgang Seiler;wolfgangseiler;None;None;UPC-Germany;27.03.2015;Germany;M;61;0;330.7;0
Ingmar Schmücker;ingmarschmucker;None;None;GRAWA;07.12.2008;None;M;0;0;303.1;0
Salvatore Provotina;salvatoreprovotina;None;None;GRAWA;23.10.2010;None;M;0;0;303.1;0
Leonie Blaschke;leonieblaschke;None;NRW;GDFPF;13.04.2019;None;F;16;0;0;198.4
Marcel Gursch;marcelgursch;None;None;GRAWA;22.03.2009;None;M;0;0;314.1;0
Dennis Sauter;dennissauter;None;BW;BVDK;08.04.2017;Germany;M;22;0;374.8;0
Lars Götzky;larsgotzky;None;None;GRAWA;28.11.2009;None;M;0;0;341.7;0
Remo Abt;remoabt;None;None;GRAWA;12.03.2016;None;M;0;0;341.7;0
Philipp Schnarrenberg;philippschnarrenberg;None;None;PAGermany;28.04.2017;Germany;M;22;0;0;330.7
Ralf Neumann;ralfneumann;None;HE;BVDK;01.01.2011;None;M;0;0;374.8;0
Rolf Faaß;rolffaass;None;BY;BVDK;02.03.2013;Germany;M;47;0;380.3;0
Michael Reiess;michaelreiess;None;None;GRAWA;22.03.2009;None;M;0;0;325.1;0
Gerrit Wiedersich;gerritwiedersich;None;None;GDFPF;08.04.2017;None;M;46;352.7;0;0
Reinhard Haznkopf;reinhardhaznkopf;None;None;BVDG;22.11.1983;None;M;18;0;253.5;0
Günther Salbeck;gunthersalbeck;kracher32;BY;BVDK;05.11.2016;Germany;M;38;0;374.8;0
Betina Graupner;betinagraupner;None;None;GDFPF;08.04.2017;None;F;57;0;0;176.3
Karl-Heinz Kretzshmer;karlheinzkretzshmer;None;None;BVDG;14.12.1985;None;M;27;0;297.6;0
Aladin Vakufac;aladinvakufac;None;None;PAGermany;30.04.2016;None;M;20;0;369.2;0
Davis Wehnert;daviswehnert;None;None;WUAP;17.06.2019;Germany;M;22;0;282.2;0
Marc Vaccaro;marcvaccaro;None;None;Germany-UA;17.12.2011;None;M;19;0;275.5;0
Nicolas Roßmannek;nicolasrossmannek;None;NRW;BVDK;30.09.2017;None;M;23;0;325.1;0
Marvin Ketz;marvinketz;None;NRW;BVDK;26.01.2019;None;M;0;0;363.7;0
Michael Blaschke;michaelblaschke;None;NRW;GDFPF;13.04.2019;None;M;53;0;0;341.7
Jörn Löschner;jornloschner;None;None;GRAWA;09.12.2007;None;M;41;0;352.7;0
Tim Büchtmann;timbuchtmann;None;None;GRAWA;22.03.2009;None;M;0;0;374.8;0
Steffen Endreß;steffenendress;None;None;WPF;01.11.2013;Germany;M;23;0;314.1;0
K Haderk;khaderk;None;None;GRAWA;01.01.2008;None;M;0;0;319.6;0
Matthias Dietz;matthiasdietz;None;None;GRAWA;08.11.2009;Germany;M;35;0;374.8;0
Thomas Blümmel;thomasblummel;None;None;BVDG;14.12.1985;None;M;23;0;319.6;0
Andreas Siemens;andreassiemens;None;NRW;BVDK;30.05.2015;None;M;36;0;319.6;0
Hartmut Ewert;hartmutewert;None;MV;UPC-Germany;05.05.2018;Germany;M;0;0;321.8;0
Andreas Pauluth;andreaspauluth;None;HE;BVDK;15.06.2019;Germany;M;37;0;341.7;0
Benny Wendt;bennywendt;None;BB;BVDK;04.05.2019;None;M;33;0;292.1;0
Marcel Gerhard;marcelgerhard;None;None;BVDK;17.11.2018;Germany;M;24;0;358.2;0
Eugen Ebert;eugenebert;None;None;Germany-UA;01.12.2005;None;M;0;0;330.7;0
Krzysztof Komorowski;krzysztofkomorowski;None;None;GRAWA;27.10.2012;None;M;0;0;352.7;0
Alfons Prätori;alfonspratori;None;None;BVDG;22.10.1983;None;M;27;0;297.6;0
Wolfgang Siewert;wolfgangsiewert;None;None;IPF;08.12.2000;Germany;M;54;0;352.7;0
Otto Pieczyk;ottopieczyk;None;None;GRAWA;18.03.2007;None;M;53;0;363.7;0
Jan Kluwe;jankluwe;None;None;IPF;21.05.2022;Germany;M;48;0;319.6;0
Adrian Warwas;adrianwarwas;None;BY;BVDK;05.11.2016;None;M;31;0;297.6;0
Jimmy Krasniqi;jimmykrasniqi;None;None;GRAWA;09.12.2007;None;M;0;0;319.6;0
Benjamin Schmanns;benjaminschmanns;None;None;GRAWA;17.03.2012;None;M;0;0;358.2;0
Bernd Daume;bernddaume;None;None;GRAWA;07.06.2009;None;M;51;0;319.6;0
Kristoph Komorowski;kristophkomorowski;None;None;GRAWA;28.11.2009;None;M;0;0;352.7;0
Andre Petvenko;andrepetvenko;None;None;GRAWA;09.12.2007;None;M;0;0;385.8;0
Krystian Schmidt;krystianschmidt;None;TH;BVDK;04.06.2016;None;M;32;0;347.2;0
Brigette Maczka;brigettemaczka;None;None;GPC;18.10.2021;Germany;F;60;0;0;220.4
Mark Boronkai;markboronkai;None;BY;BVDK;14.07.2018;None;M;60;0;330.7;0
Kristof Komorowski;kristofkomorowski;None;None;IRP;17.11.2012;Germany;M;0;0;352.7;0
Joachim Graupner;joachimgraupner;None;None;IPF;18.05.2019;Germany;M;60;0;297.6;0
Cookie Borkowski;cookieborkowski;None;None;GRAWA;30.07.2011;None;M;0;0;341.7;0
Florian Mikoleit;florianmikoleit;None;None;UPC-Germany;27.03.2015;None;M;0;0;352.7;0
Merudsan Karsljan;merudsankarsljan;None;None;GRAWA;09.12.2007;None;M;0;0;270;0
Rupert Wanninger;rupertwanninger;None;None;BVDG;22.10.1983;None;M;0;0;319.6;0
Manfred Grote;manfredgrote;None;None;GRAWA;13.03.2010;None;M;0;0;319.6;0
Ilias Bouziouris;iliasbouziouris;None;None;WPU;01.11.2012;Germany;M;39;0;319.6;0
Bernd Diewald;bernddiewald;None;None;BVDG;22.10.1983;None;M;0;0;297.6;0
Andreas Schramm;andreasschramm;None;BB;BVDK;03.09.2011;None;M;24;0;330.7;0
Lars Jenjan;larsjenjan;None;None;GRAWA;14.09.2008;None;M;0;0;341.7;0
René Hohbohm;renehohbohm;None;MV;UPC-Germany;10.03.2019;None;M;0;0;347.2;0
Christian Weyrich;christianweyrich;None;HE;BVDK;07.08.2021;None;M;0;0;347.2;0
Heinrich Rempel;heinrichrempel;None;NRW;BVDK;11.10.2014;None;M;32;0;352.7;0
Ruhi Kocamaz;ruhikocamaz;None;BY;BVDK;02.03.2013;None;M;46;0;352.7;0
Alen Shamdin;alenshamdin;None;NRW;BVDK;08.10.2016;None;M;20;0;352.7;0
Klaus Landeck;klauslandeck;None;NRW;BVDK;24.05.2014;Germany;M;50;0;275.5;0
Edris Maroufi;edrismaroufi;None;BY;BVDK;27.07.2019;None;M;30;0;286.6;0
Mo.Karim Azizi;mokarimazizi;None;None;GRAWA;01.01.2013;None;M;0;0;264.5;0
Maik Roese;maikroese;maikroese;None;IPF;21.05.2022;Germany;M;42;0;275.5;0
Matthias Raab;matthiasraab;None;TH;BVDK;22.04.2017;None;M;37;0;385.8;0
Viktor Jundt;viktorjundt;None;None;GRAWA;07.07.2012;Germany;M;0;0;352.7;0
Nico Favara;nicofavara;None;None;GRAWA;23.10.2010;None;M;0;0;297.6;0
Georg Weiß;georgweiss;None;BY;UPC-Germany;30.09.2017;None;M;37;0;330.7;0
Finn Kramer;finnkramer;None;SH;UPC-Germany;20.10.2018;None;M;0;0;330.7;0
Vitalij Bondarenko;vitalijbondarenko;None;NRW;BVDK;26.01.2019;None;M;45;0;352.7;0
Merudsan Hakopyan;merudsanhakopyan;None;None;GRAWA;18.03.2007;None;M;0;0;264.5;0
Frank Lubitz;franklubitz;None;None;WPU;01.01.2019;Germany;M;60;0;330.7;0
Arkadiusz Waclawczyk;arkadiuszwaclawczyk;None;BY;BVDK;05.11.2016;None;M;20;0;330.7;0
Göbel Ronny;gobelronny;None;BB;BVDK;04.10.2013;None;M;36;0;358.2;0
Jenz-Peter Protzmann;jenzpeterprotzmann;None;NRW;WPC-Germany;04.09.2020;None;M;0;0;396.8;0
Nicolaj Wagner;nicolajwagner;None;None;IRP;17.11.2012;Germany;M;0;0;341.7;0
Matthias Loper;matthiasloper;None;None;GRAWA;09.12.2007;None;M;0;0;297.6;0
Stefan Schubert;stefanschubert;None;None;GRAWA;15.05.2010;None;M;0;0;352.7;0
Andrej Graf;andrejgraf;None;None;GRAWA;07.07.2012;None;M;0;0;303.1;0
Matthias Felber;matthiasfelber;None;NI;BVDK;22.04.2017;None;M;31;0;374.8;0
Toni Kasten;tonikasten;None;MV;BVDK;13.04.2019;None;M;25;0;374.8;0
Etienne Plüm;etienneplum;None;None;BVDK;17.11.2018;Germany;M;32;0;336.2;0
Günter Wittkowski;gunterwittkowski;None;None;BVDG;01.12.1984;Germany;M;0;0;314.1;0
Manfred Grothe;manfredgrothe;None;None;GRAWA;10.04.2011;Germany;M;0;0;314.1;0
Christian Pfenninger;christianpfenninger;None;NRW;BVDK;10.10.2015;None;M;28;0;314.1;0
Daniel Denicke;danieldenicke;None;SH;UPC-Germany;10.02.2018;None;M;0;0;374.8;0
Dariusz Boyarczuk;dariuszboyarczuk;None;BB;BVDK;15.09.2012;None;M;49;0;385.8;0
Marvin Hess;marvinhess;None;NRW;BVDK;10.10.2015;Germany;M;22;0;369.2;0
Klaus Schmitt;klausschmitt;None;None;BVDG;19.11.1983;None;M;30;0;275.5;0
Rudi Borkowski;rudiborkowski;None;None;BVDG;01.12.1984;None;M;0;0;275.5;0
Werner Stubbe;wernerstubbe;None;None;BVDG;14.12.1985;None;M;27;0;275.5;0
Thomas Goldhahn;thomasgoldhahn;None;None;BVDK;17.11.2018;Germany;M;39;0;336.2;0
Ivan Protsyuk;ivanprotsyuk;None;None;PAGermany;28.04.2017;Germany;M;24;0;297.6;0
Sanan Jabrayilov;sananjabrayilov;None;None;GPU;01.02.2020;Germany;M;32;0;330.7;0
Marion Dietrich;mariondietrich;None;None;BVDG;01.12.1984;None;F;0;0;192.9;0
Anita Riedel;anitariedel;None;None;UPC-Germany;01.03.2017;None;F;0;0;0;248
Gerhard Rosner;gerhardrosner;None;None;PAGermany;28.04.2017;Germany;M;55;0;0;396.8
T. Schmidt;tschmidt;None;None;GRAWA;01.01.2008;None;M;0;0;297.6;0
Christian Pfenniger;christianpfenniger;None;NRW;BVDK;11.10.2014;None;M;26;0;314.1;0
Andreas Wesibecker;andreaswesibecker;None;None;GRAWA;14.11.2009;None;M;0;0;330.7;0
Andriy Avramenko;andriyavramenko;None;None;WPA;24.05.2012;Germany;M;34;0;330.7;0
Heiko Mehl;heikomehl;None;BB;BVDK;04.05.2019;None;M;22;0;308.6;0
Heinz-Dieter Westerhold;heinzdieterwesterhold;None;None;BVDG;22.10.1983;None;M;0;0;232.6;0
Thomas Müller;thomasmuller;None;None;BVDK;09.11.2019;Germany;M;56;0;358.2;0
Erwin Jacob;erwinjacob;None;None;BVDG;01.12.1984;None;M;0;0;275.5;0
Nicolai Nolte;nicolainolte;None;NRW;BVDK;26.01.2019;None;M;30;0;374.8;0
Bernhard Schmidt;bernhardschmidt;None;None;BVDG;22.10.1983;None;M;0;0;347.2;0
Igor Kurdjaschow;igorkurdjaschow;None;NRW;BVDK;26.01.2019;None;M;0;0;341.7;0
Nico Kästner;nicokastner;None;HE;BVDK;15.06.2019;None;M;28;0;336.2;0
Marcello Mameli;marcellomameli;None;None;BVDK;09.11.2019;None;M;29;0;264.5;0
Beatrix Berg;beatrixberg;None;None;WPF;01.11.2013;Germany;F;50;0;0;248
Konstantinos Samaras;konstantinossamaras;None;None;ESDT;03.05.2019;Germany;M;0;88.1;49.6;115.7
Jorg Pilov;jorgpilov;None;None;IRP;12.11.2011;Germany;M;0;0;297.6;0
Olaf Waehnke;olafwaehnke;None;None;BVDK;17.11.2018;None;M;53;0;374.8;0
Edgar Bechtholdt;edgarbechtholdt;None;NRW;BVDK;26.01.2019;Germany;M;22;0;314.1;0
Mirko Unger;mirkounger;None;None;GRAWA;28.04.2012;Germany;M;0;0;341.7;0
Udo Dettmarg;udodettmarg;None;None;BVDG;19.11.1983;None;M;32;0;314.1;0
Frank Nitschke;franknitschke;None;BB;BVDK;04.10.2013;None;M;30;0;341.7;0
Markus Schmidtner;markusschmidtner;None;MV;UPC-Germany;10.03.2019;None;M;0;0;374.8;0
Olaf Klöhn;olafklohn;None;MV;BVDK;18.03.2017;None;M;48;0;341.7;0
Markus Linda;markuslinda;None;None;GRAWA;23.10.2010;None;M;0;0;303.1;0
Sven-Oge Stanull;svenogestanull;None;None;WPF;01.06.2012;Germany;M;65;0;352.7;0
Vidmantas Mongirdas;vidmantasmongirdas;None;None;GRAWA;09.05.2009;None;M;0;0;319.6;0
Ulf Weickert;ulfweickert;None;None;Germany-UA;01.12.2005;None;M;0;0;297.6;0
Ursula Nothnagel;ursulanothnagel;None;NI;BVDK;10.06.2018;Germany;F;81;0;0;198.4
Lothar Pietz;lotharpietz;None;None;BVDG;22.11.1983;None;M;24;0;352.7;0
René Uttikal;reneuttikal;None;BB;BVDK;04.10.2013;None;M;25;0;275.5;0
Sebastian Vogel;sebastianvogel;None;BY;GRAWA;01.11.2014;None;M;26;0;281.1;0
Mirko Vahl;mirkovahl;None;BB;BVDK;21.09.2014;Germany;M;37;0;352.7;0
Daniel Vlasov;danielvlasov;None;ST;BVDK;11.11.2016;None;M;15;0;0;308.6
Rafael Schön;rafaelschon;None;None;BVDK;06.10.2018;Germany;M;0;0;341.7;0
Jury Waigel;jurywaigel;None;None;GRAWA;17.10.2009;None;M;0;0;319.6;0
Max Sitte;maxsitte;None;ST;BVDK;15.06.2019;None;M;17;0;0;242.5
Ludwig Perl;ludwigperl;None;None;BVDG;22.11.1983;Germany;M;34;0;314.1;0
Marcel Brusch;marcelbrusch;None;None;GDFPF;16.10.2021;None;M;41;0;308.6;0
Michael Reis;michaelreis;None;None;GRAWA;07.12.2008;None;M;0;0;314.1;0
Helmut Hüneburg;helmuthuneburg;None;NI;BVDK;19.08.2017;None;M;48;0;352.7;0
Adrian Lindlar;adrianlindlar;None;None;GRAWA;07.06.2009;None;M;0;0;363.7;0
Stephan Szekulla;stephanszekulla;None;HE;BVDK;28.10.2017;None;M;35;0;297.6;0
Hans-Jürgen Kuhlmey;hansjurgenkuhlmey;None;None;UPC-Germany;27.03.2015;Germany;M;73;0;0;385.8
Christian Kagel;christiankagel;None;MV;UPC-Germany;05.05.2018;None;M;0;0;374.8;0
Martin Steidl;martinsteidl;None;None;Germany-UA;01.12.2005;None;M;27;0;292.1;0
Reiner Falke;reinerfalke;None;None;WPF;17.06.2017;Germany;M;51;0;248;0
David Hamann;davidhamann;None;None;GRAWA;01.01.2007;None;M;0;0;308.6;0
Domenik Bentrog;domenikbentrog;None;None;UPC-Germany;01.03.2017;None;M;0;0;352.7;0
Tino Bohneberg;tinobohneberg;None;BB;BVDK;21.09.2014;Germany;M;25;0;292.1;0
Tony Scharf;tonyscharf;None;BB;BVDK;18.03.2017;None;M;29;0;325.1;0
M Bonk;mbonk;None;None;GRAWA;01.01.2008;None;M;0;0;336.2;0
Alexander Torschin;alexandertorschin;None;None;GRAWA;15.05.2010;None;M;0;0;286.6;0
Michael Harke;michaelharke;None;None;WUAP-Germany;06.05.2022;Germany;M;58;0;363.7;0
Holger Heide;holgerheide;None;None;BVDG;11.12.1982;Germany;M;0;0;297.6;0
Michael Dascher;michaeldascher;None;None;BVDG;19.11.1983;None;M;0;0;308.6;0
Sybille Kühnöhl;sybillekuhnohl;None;None;GRAWA;07.12.2008;None;F;0;0;192.9;0
Oliver Wohlmuth;oliverwohlmuth;None;BY;BVDK;14.07.2018;None;M;29;0;319.6;0
Sascha Gallin;saschagallin;None;BB;BVDK;04.05.2019;None;M;43;0;286.6;0
Rene Hobohm;renehobohm;None;SH;UPC-Germany;20.10.2018;Germany;M;56;0;336.2;0
Maik Hoffmann;maikhoffmann;None;HE;BVDK;07.08.2021;None;M;47;0;341.7;0
Nino Polster;ninopolster;None;None;GRAWA;22.10.2011;Germany;M;22;0;330.7;0
Wolfgang Starost;wolfgangstarost;None;NRW;BVDK;26.01.2019;Germany;M;0;0;330.7;0
Patrick Presser;patrickpresser;None;None;WPF;13.10.2016;Germany;M;34;0;341.7;0
Patrick Nowak;patricknowak;None;None;GRAWA;07.06.2009;None;M;0;0;314.1;0
Henry Opitz;henryopitz;None;None;WUAP-Germany;06.05.2022;Germany;M;51;0;363.7;0
René Hohbom;renehohbom;None;None;WUAP-Germany;04.09.2021;None;M;59;0;336.2;0
Katja Dörge;katjadorge;None;MV;UPC-Germany;05.05.2018;None;F;0;0;0;203.9
Vorbrugg Gregor;vorbrugggregor;None;None;Germany-UA;01.12.2005;None;M;0;0;341.7;0
Chris Beyer;chrisbeyer;None;None;GRAWA;09.12.2007;None;M;0;0;341.7;0
Christian Nehrkorn;christiannehrkorn;None;None;GRAWA;26.06.2010;None;M;45;0;341.7;0
Mario Weigel;marioweigel;None;None;BVDK;05.11.2021;None;M;42;0;347.2;0
Atdhe Osmani;atdheosmani;None;None;UPC-Germany;01.03.2017;None;M;0;0;292.1;0
Eva-Maria Gall;evamariagall;None;MV;BVDK;04.11.2017;Germany;F;46;0;244.7;0
Ulrich Wachenhausen;ulrichwachenhausen;None;None;BVDG;19.11.1983;None;M;0;0;308.6;0
Denny Scheffler;dennyscheffler;None;None;GRAWA;07.12.2008;None;M;0;0;281.1;0
Adrian Schneider;adrianschneider;None;None;GRAWA;22.10.2011;None;M;0;0;352.7;0
Karin Engelbrecht;karinengelbrecht;None;BB;BVDK;21.09.2014;Germany;F;58;0;170.8;0
Drazan Boksic;drazanboksic;None;BY;BVDK;05.11.2016;None;M;33;0;330.7;0
Alexander Ernst;alexanderernst;None;None;GRAWA;22.03.2009;None;M;0;0;319.6;0
Christian Merkau;christianmerkau;None;None;GRAWA;17.03.2012;None;M;0;0;336.2;0
Gerrie Hornbostel;gerriehornbostel;None;None;GRAWA;26.06.2010;None;M;0;0;352.7;0
Christian Gürgens;christiangurgens;None;None;UPC-Germany;01.03.2017;None;M;0;0;325.1;0
Alfred Simmolei;alfredsimmolei;None;BY;BVDK;02.03.2013;None;M;52;0;341.7;0
Vitali Schledewitz;vitalischledewitz;None;None;GDFPF;26.03.2016;None;M;32;0;363.7;0
Marten Bonßdorf;martenbonssdorf;None;None;GRAWA;02.03.2008;None;M;40;0;374.8;0
Aaron Blunck;aaronblunck;None;None;GRAWA;22.03.2009;None;M;0;0;308.6;0
Dieter Radtke;dieterradtke;None;None;BVDG;11.12.1982;None;M;0;0;319.6;0
Jonathan Peters;jonathanpeters;None;None;WUAP;05.10.2016;Germany;M;0;0;330.7;0
Jan Franza;janfranza;None;None;BVDK;14.04.2018;None;M;30;0;330.7;0
André Hirschmann;andrehirschmann;None;None;GDFPF;26.03.2016;None;M;28;0;308.6;0
Maximilian Brunner;maximilianbrunner;None;None;GPU;31.07.2021;Germany;M;0;0;369.2;0
Valery Shapovalov;valeryshapovalov;None;None;BDFPF;26.09.2015;Germany;M;35;0;374.8;0
Norbert Dittrich;norbertdittrich;None;None;GRAWA;14.09.2008;None;M;44;0;325.1;0
Alber Lennart;alberlennart;None;ST;BVDK;11.11.2017;None;M;14;0;0;330.7
Urula Häuser;urulahauser;None;None;Germany-UA;09.12.2006;None;F;0;0;209.4;0
René Cholewa;renecholewa;None;BB;BVDK;13.08.2019;None;M;0;0;374.8;0
Peter Guffanti;peterguffanti;None;None;BVDG;22.11.1983;None;M;37;0;330.7;0
Alen Shamid;alenshamid;None;NRW;BVDK;21.05.2016;None;M;20;0;341.7;0
Ondre Uhlig;ondreuhlig;None;None;GRAWA;24.09.2011;None;M;0;0;352.7;0
Torsten Knaak;torstenknaak;None;MV;BVDK;04.11.2017;None;M;52;0;341.7;0
Jan Martini;janmartini;None;None;GRAWA;09.05.2009;None;M;0;0;347.2;0
Maximilian Schmid;maximilianschmid;None;BB;BVDK;13.09.2015;None;M;21;0;242.5;0
Wolfgang Seibert;wolfgangseibert;None;None;BVDG;01.12.1984;None;M;39;0;292.1;0
Stephan Wiegand;stephanwiegand;None;None;BVDK;08.12.2018;None;M;39;0;352.7;0
Tino Seedorf;tinoseedorf;None;None;GRAWA;18.03.2007;None;M;0;0;319.6;0
Peter Lekham;peterlekham;None;None;BVDG;22.11.1983;None;M;30;0;330.7;0
Giannoilidis;giannoilidis;None;None;BVDG;14.12.1985;None;F;25;0;203.9;0
Cindy Kretzschmar;cindykretzschmar;None;None;IRP;23.11.2014;Germany;F;0;0;203.9;0
Alexander Kirchner;alexanderkirchner;None;TH;BVDK;04.06.2016;None;M;30;0;297.6;0
Remo Tokarski;remotokarski;None;MV;UPC-Germany;05.05.2018;None;M;0;0;347.2;0
Erik Gunther;erikgunther;None;None;BVDK;29.02.2020;None;M;36;0;341.7;0
Matthias Falber;matthiasfalber;None;MV;BVDK;17.03.2018;None;M;32;0;363.7;0
Philipp Merchel;philippmerchel;None;None;GRAWA;28.11.2009;None;M;0;0;286.6;0
Richard Felgentreff;richardfelgentreff;None;TH;BVDK;28.07.2018;None;M;30;0;303.1;0
Jürgen Rekittke;jurgenrekittke;None;NRW;BVDK;07.09.2019;Germany;M;50;0;396.8;0
Lech Tillade;lechtillade;None;None;IRP;12.11.2011;Germany;M;0;0;0;319.6
Sascha Grabowski;saschagrabowski;None;SN;UPC-Germany;08.03.2018;Germany;M;30;0;336.2;0
Michael Dollrieß;michaeldollriess;None;MV;BVDK;04.11.2017;None;M;31;0;286.6;0
Marco Rentz;marcorentz;None;BY;BVDK;14.07.2018;None;M;33;0;358.2;0
Xaver Schaller;xaverschaller;None;None;BVDG;22.10.1983;None;M;31;0;286.6;0
Kurt Liebscher;kurtliebscher;None;None;BVDG;01.12.1984;None;M;0;0;270;0
Stefan Kohls;stefankohls;None;None;BVDK;05.11.2021;None;M;43;0;341.7;0
Christian Stillger;christianstillger;None;None;GRAWA;12.03.2011;None;M;0;0;330.7;0
Christoph Eberhardt;christopheberhardt;None;MV;BVDK;18.03.2017;None;M;23;0;358.2;0
Bruno Ulrich;brunoulrich;None;None;BVDG;11.12.1982;None;M;0;0;319.6;0
Jürgen Ahrberg;jurgenahrberg;None;None;BVDG;19.11.1983;None;M;0;0;286.6;0
Christian Gruber;christiangruber;None;BY;BVDK;02.03.2013;None;M;49;0;347.2;0
Romualdas Kapustavicius;romualdaskapustavicius;None;None;BVDK;09.11.2019;None;M;50;0;297.6;0
Nico Duenkel;nicoduenkel;None;None;EPF;02.08.2022;Germany;M;43;0;308.6;0
Tom Lenko;tomlenko;None;None;WPU;01.01.2019;Germany;M;22;0;0;286.6
Sven Harloff;svenharloff;None;None;BVDK;05.11.2021;None;M;39;0;363.7;0
Bekan Uzun;bekanuzun;None;None;GRAWA;13.05.2012;None;M;0;0;330.7;0
Henry Optiz;henryoptiz;None;MV;UPC-Germany;05.05.2018;None;M;0;0;358.2;0
Peter Rumbler;peterrumbler;None;None;BVDG;19.11.1983;Germany;M;44;0;336.2;0
Benno Nowack;bennonowack;None;None;BVDG;11.12.1982;None;M;0;0;330.7;0
Reiner Graf;reinergraf;None;None;BVDG;22.11.1983;None;M;22;0;270;0
Eva Speth;evaspeth;None;None;Germany-UA;09.12.2006;Germany;F;52;0;231.5;0
Danny Hudler;dannyhudler;None;None;GRAWA;17.03.2012;None;M;0;0;341.7;0
Tony Didouna;tonydidouna;None;None;GRAWA;28.11.2009;None;M;0;0;374.8;0
Jan Süßmilch;jansussmilch;None;BY;BVDK;05.11.2016;None;M;34;0;325.1;0
Marco Herkelmann;marcoherkelmann;None;NRW;BVDK;04.09.2021;None;M;39;0;341.7;0
Johann Ploßl;johannplossl;None;None;BVDG;22.11.1983;None;M;23;0;264.5;0
Jan Thiemann;janthiemann;None;SN;BVDK;24.11.2018;None;M;51;0;325.1;0
Danny Bochmann;dannybochmann;None;BB;BVDK;21.09.2014;Germany;M;38;0;314.1;0
Karsten Grambow;karstengrambow;None;MV;BVDK;04.11.2017;None;M;40;0;330.7;0
Andreas Raschke;andreasraschke;None;None;BVDG;11.12.1982;None;M;0;0;264.5;0
Volker Bruggemann;volkerbruggemann;None;None;BVDG;01.12.1984;None;M;0;0;264.5;0
Alexander Riggle;alexanderriggle;None;None;BVDK;09.11.2019;None;M;52;0;281.1;0
Martin Robert;martinrobert;None;None;GRAWA;22.03.2009;None;M;0;0;341.7;0
Michael Priebe;michaelpriebe;None;BB;BVDK;03.09.2011;None;M;30;0;341.7;0
Sascha Trippke;saschatrippke;None;BB;BVDK;03.09.2011;None;M;35;0;286.6;0
Alexander Torschien;alexandertorschien;None;None;GRAWA;08.10.2011;None;M;0;0;286.6;0
Mike Grizibek;mikegrizibek;None;BB;BVDK;21.09.2014;Germany;M;47;0;286.6;0
Hans Malchan;hansmalchan;None;None;IRP;23.11.2014;Germany;M;0;0;0;286.6
Friedrich-Konrad Depre;friedrichkonraddepre;None;None;BVDG;19.11.1983;None;M;0;0;303.1;0
Reinhard Hasenkopf;reinhardhasenkopf;None;None;BVDG;01.12.1984;None;M;0;0;242.5;0
Martin Karius;martinkarius;None;None;PAGermany;28.04.2017;Germany;M;35;0;286.6;0
Josef Treml;joseftreml;None;None;UPC-Germany;01.03.2017;None;M;18;0;0;363.7
Alexander Hagel;alexanderhagel;None;NRW;BVDK;11.10.2014;None;M;37;0;341.7;0
Alex Osipenko;alexosipenko;None;BY;BVDK;05.11.2016;Germany;M;22;0;281.1;0
Tim Spanier;timspanier;None;None;GRAWA;12.03.2016;None;M;0;0;275.5;0
Frank Bruntsch;frankbruntsch;None;BY;BVDK;05.11.2016;None;M;56;0;341.7;0
Sören Gogolin;sorengogolin;None;None;GRAWA;07.07.2012;None;M;0;0;347.2;0
Gunar Schmitt;gunarschmitt;None;BB;BVDK;13.09.2015;None;M;58;0;374.8;0
Andrej Sokolow;andrejsokolow;None;None;BVDK;09.11.2019;None;M;50;0;352.7;0
Jürgen Löther;jurgenlother;None;TH;BVDK;22.04.2017;Germany;M;53;0;363.7;0
Maik Seidel;maikseidel;None;None;GRAWA;28.11.2009;Germany;M;35;0;352.7;0
Hermann Maier;hermannmaier;None;None;WPU;01.07.2018;Germany;M;54;0;342.8;0
Ulrich Vetter;ulrichvetter;None;None;GPC;14.09.2017;Germany;M;65;0;343.9;0
Martin Ruf;martinruf;None;None;BVDG;19.11.1983;None;M;0;0;319.6;0
Mathias Schröder;mathiasschroder;None;None;GRAWA;17.03.2012;Germany;M;35;0;319.6;0
Steven Otto;stevenotto;None;None;GRAWA;08.10.2011;None;M;0;0;275.5;0
Guido Roth;guidoroth;None;MV;BVDK;04.11.2017;None;M;39;0;286.6;0
Wolfgan Fischen;wolfganfischen;None;None;WPU;26.06.2014;Germany;M;0;0;330.7;0
Michael Siegner;michaelsiegner;None;None;WPPO;01.09.1994;Germany;M;47;0;341.7;0
Sven Gäbler;svengabler;None;None;GRAWA;13.03.2010;None;M;0;0;297.6;0
Hans-Jürgen Dosin;hansjurgendosin;None;None;WUAP;15.10.2018;Germany;M;78;0;0;332.9
